con,hip1,hip2,hip3,angle1,angle2,angle3
Phe,5348.0,2072.0,5165.0,32.13975500564697,36.39137903007794,111.99973193498542
Phe,5165.0,765.0,2081.0,27.80931918449216,57.88342718772768,94.64100889304254
Phe,5348.0,2081.0,5165.0,29.64235651803926,30.37748590771996,120.51909463117234
Phe,765.0,5348.0,5165.0,40.13378693167013,47.89153984432564,92.70977544668006
Phe,6867.0,2081.0,2072.0,6.950010617937839,80.2652533911264,92.92004322358662
Phe,6867.0,765.0,2072.0,9.465244817485075,30.491551618769652,140.27252573703046
Phe,5348.0,2072.0,6867.0,52.01664165156233,59.72781335512727,69.39609019920005
Phe,6867.0,765.0,2081.0,16.415255435420885,44.38451511442349,119.59971734976628
Phe,5348.0,2081.0,6867.0,49.51924316395496,55.33619436444541,76.34610081713629
Phe,765.0,6867.0,5348.0,53.63269900497602,59.93084538171606,67.76842649024107
Phe,765.0,2081.0,2072.0,13.892963495661997,39.33446395865088,126.8074310393638
Phe,5348.0,2081.0,2072.0,2.497398487610876,24.92905902670074,152.6478565786944
Phe,5348.0,2072.0,765.0,15.751784838679445,80.54471238190622,84.12425062374298
Phe,5348.0,2081.0,765.0,18.24918332628652,64.26352298532211,98.01721411939798
Peg,113881.0,112447.0,113963.0,16.004949532156665,41.38684330410303,123.11427704514892
Peg,113881.0,112029.0,113963.0,19.036557946370312,35.663215314340164,125.95829100847196
Peg,113963.0,112158.0,113881.0,16.50368793549378,46.43685301081173,117.5625571633969
Peg,113963.0,113881.0,112748.0,18.68433084876681,43.39457741037251,118.28075122088298
Peg,113963.0,113881.0,112440.0,25.51060187986976,42.69129983809212,112.25219155722505
Peg,109176.0,113963.0,113881.0,49.44711946308366,49.8592527330409,82.14628708475388
Peg,113963.0,112029.0,112447.0,2.8440139633317094,8.190866033153121,168.981649794234
Peg,109427.0,113963.0,112447.0,0.8018562002458854,1.6171233078831149,177.60223130306966
Peg,112158.0,112447.0,113963.0,16.690955198582987,57.41066671888308,106.61058910965586
Peg,112748.0,112447.0,113963.0,24.67526152229749,51.34815906140244,104.42994619638291
Peg,112440.0,112447.0,113963.0,27.80452953813488,55.02692377348268,97.60367516527928
Peg,109176.0,113963.0,112447.0,18.65108333282995,73.25502431210882,88.85147343610804
Peg,109427.0,113963.0,112029.0,3.551085026931752,4.461137271192012,172.06616659066617
Peg,112158.0,112029.0,113963.0,20.73915594996881,50.74896518893508,109.45460307297844
Peg,112748.0,112029.0,113963.0,29.672165573806897,43.654958455376125,107.27396015970524
Peg,112440.0,112029.0,113963.0,33.63526198888132,46.4974392612989,100.4476891286022
Peg,109176.0,113963.0,112029.0,24.99268553357306,76.09903827543083,79.94001917887118
Peg,109427.0,112440.0,113963.0,29.205671282768545,56.13720371975284,95.9865518574109
Peg,109176.0,109427.0,113963.0,53.46673197490309,57.16936845703471,71.63790100423958
Peg,113963.0,112158.0,112748.0,2.180642913278997,3.734765014320365,174.13704892815844
Peg,113963.0,112158.0,112440.0,9.006913944376993,12.65398362152531,158.54177325283587
Peg,113963.0,109176.0,112158.0,33.3555647975471,67.64919864293941,80.27365516930186
Peg,113963.0,112748.0,112440.0,6.826271031106082,58.51277975248604,114.75834705571948
Peg,113963.0,109176.0,112748.0,31.174921884274497,32.0413107194115,117.54710600264644
Peg,113963.0,109176.0,112440.0,24.348650853171552,25.00334911913161,131.21841474870843
Peg,113881.0,112029.0,112447.0,3.0316084142148605,27.472349281210107,149.63150690163198
Peg,112447.0,112158.0,113881.0,16.023823414780548,63.12780820939424,101.557607631241
Peg,112447.0,113881.0,112748.0,9.961315757299928,27.389627878216643,142.95601274317957
Peg,112447.0,113881.0,112440.0,13.640080469379726,26.68635030593544,140.0567210953597
Peg,112447.0,113881.0,109176.0,47.46463013200545,66.1413375525974,68.09820279591352
Peg,107354.0,112447.0,113881.0,52.06104320171482,58.5950322388645,71.78227544261485
Peg,112029.0,112158.0,113881.0,15.085749874595049,67.17600896078038,98.52599921702692
Peg,112029.0,113881.0,112748.0,7.991743141035771,24.358019464002183,147.95291679468954
Peg,112029.0,113881.0,112440.0,10.83422394695852,23.654741891721503,145.88745354610654
Peg,112029.0,113881.0,109176.0,44.27680386453075,63.10972913838344,74.43980499665675
Peg,112029.0,107354.0,113881.0,56.38578798370722,57.49160466548594,68.7506670284009
Peg,109410.0,113881.0,112158.0,0.4021299064119122,0.6099269627670824,178.9938238908808
Peg,112158.0,112748.0,113881.0,50.17161802512403,55.85629770728731,74.16797975302553
Peg,112440.0,112158.0,113881.0,46.28958169561407,59.09083663233502,74.87125732530593
Peg,109176.0,113881.0,112158.0,18.20207917985544,35.416270078643095,126.71050818011356
Peg,107354.0,113881.0,112158.0,10.585202680028711,29.775332188626063,140.0271456688293
Peg,677.0,112158.0,113881.0,8.927739173096748,25.842808685304096,145.58441961478115
Peg,109410.0,113881.0,112748.0,21.646657280102986,74.7779067157801,84.0717406016748
Peg,109410.0,113881.0,112440.0,27.59776426212057,75.48118428805988,77.55848670456074
Peg,113881.0,109176.0,109410.0,36.02619704139706,70.11176062601018,74.70060838146505
Peg,113881.0,107354.0,109410.0,30.38525915137953,42.99243303879096,107.61159806587536
Peg,113881.0,112440.0,112748.0,0.7032775723889013,2.5061554989736536,176.79353097277496
Peg,109176.0,113881.0,112748.0,17.405808743672406,38.75170967438241,124.17214277646885
Peg,107354.0,113881.0,112748.0,12.812337623725943,44.39264756439997,123.30234899519368
Peg,677.0,112748.0,113881.0,9.645968805569789,30.478768058559,140.2476006321939
Peg,109176.0,113881.0,112440.0,24.44377034395229,39.45498724666207,116.52939369406576
Peg,107354.0,113881.0,112440.0,17.413409545320217,45.09592513667952,118.1476249501669
Peg,677.0,112440.0,113881.0,11.854203835999268,29.085765126238545,139.54432305991477
Peg,113881.0,107354.0,109176.0,5.640937890018417,14.487312822038826,160.0685440921854
Peg,109427.0,112447.0,112029.0,2.7492288266967435,13.4161189026516,163.87530055752444
Peg,107315.0,112447.0,112029.0,4.813797793287703,39.214795932601945,136.13084456897283
Peg,112158.0,112029.0,112447.0,4.048200751385948,42.55809915580433,133.60768348685218
Peg,112748.0,112029.0,112447.0,4.996904051509941,35.46409242224668,139.67019114433168
Peg,112440.0,112029.0,112447.0,5.830732450747561,38.306573228167714,135.99142643225304
Peg,109176.0,112029.0,112447.0,6.341602200743465,71.74915314573879,102.16687676962871
Peg,107354.0,112029.0,112447.0,5.430561463771145,83.85813726491519,91.0364746627697
Peg,112447.0,107315.0,109427.0,25.79867702995364,39.212232097859214,115.62383782284078
Peg,112440.0,109427.0,112447.0,28.33267418161841,30.00752748300337,122.57530752960903
Peg,109176.0,109427.0,112447.0,34.81564864207334,57.97122465726963,88.75075786698345
Peg,109176.0,107315.0,112447.0,57.54210073681436,61.46132907507994,62.95208083702926
Peg,107354.0,112447.0,107315.0,50.64857682650568,51.82167873017021,79.64800620943615
Peg,112447.0,112158.0,112748.0,6.062507657481816,12.956190184271971,161.187689549528
Peg,112447.0,112158.0,112440.0,2.3837429454021324,4.036971577061848,173.65369720902203
Peg,112447.0,112158.0,109176.0,31.44080671722464,63.5826999707189,86.3002819757696
Peg,112447.0,107354.0,112158.0,42.57120882408402,62.64624588174368,76.89933745943553
Peg,112447.0,112748.0,112440.0,3.678764712084968,33.83751823020743,142.56287659383295
Peg,112447.0,109176.0,112748.0,37.50331437470605,50.69239405224126,92.87184448034915
Peg,107354.0,112447.0,112748.0,39.24870557798938,48.63371648156506,93.74163826162466
Peg,112447.0,109176.0,112440.0,33.824549662625614,43.65443245196135,103.41388521057418
Peg,107354.0,112447.0,112440.0,34.64763365639476,44.95495176948477,101.79565395447273
Peg,112447.0,107354.0,109176.0,11.130402106859297,37.57373037967756,131.83325311189807
Peg,112029.0,107315.0,109427.0,27.744455988557792,34.398434304572085,118.37306664953825
Peg,112440.0,109427.0,112029.0,22.501941730871376,32.75675630970097,125.5687273293664
Peg,109176.0,109427.0,112029.0,28.47404644133001,60.72045348396731,92.12614741179428
Peg,109176.0,112029.0,107315.0,51.20049853607099,64.3816914232361,66.2751268683673
Peg,107354.0,112029.0,107315.0,45.21801536273452,52.27270730405972,84.46180400272344
Peg,112029.0,112158.0,112748.0,7.094006733559997,17.00439093565767,156.19078549801912
Peg,112029.0,112158.0,112440.0,4.25152592763786,8.085172328447566,167.8229647582757
Peg,112029.0,112158.0,109176.0,29.1910539899357,59.53449921933277,92.64188417651285
Peg,112029.0,107354.0,112158.0,41.30003810911235,68.07680734551478,72.8511367080494
Peg,112029.0,112748.0,112440.0,2.8424808059289446,28.84061417870688,148.3936090445706
Peg,112029.0,109176.0,112748.0,36.285060723495306,57.03399625298441,87.87494042883975
Peg,107354.0,112029.0,112748.0,44.6792670417604,48.39404484267178,88.74473421011511
Peg,112029.0,109176.0,112440.0,33.442579917572225,49.99603465270461,97.5831527598272
Peg,107354.0,112029.0,112440.0,40.07819512016597,45.55156403674879,95.9649215037258
Peg,112029.0,107354.0,109176.0,12.108984119176757,43.00429184344857,125.49165091115492
Peg,109176.0,109427.0,107315.0,22.72645209474084,57.65261316557034,100.67356117293969
Peg,109427.0,112440.0,109176.0,27.963697174266336,75.08121102895593,78.47008109403458
Peg,107315.0,109176.0,107354.0,18.186677134356568,74.2911523750847,88.22230720618231
Peg,109410.0,112748.0,112158.0,21.24452737368995,28.21544289438744,130.83455808397505
Peg,109410.0,112440.0,112158.0,27.195634355707863,31.268905008947293,121.91533947676383
Peg,109176.0,112158.0,109410.0,51.9096814461547,54.295667928985175,74.29847847505206
Peg,107354.0,112158.0,109410.0,32.40723035876225,40.9790304402683,107.20946815946292
Peg,112158.0,112440.0,112748.0,8.919218607216742,43.78342619712436,127.35017131932833
Peg,109176.0,112748.0,112158.0,35.60788792352848,68.31584506918077,76.53889015498925
Peg,107354.0,112748.0,112158.0,23.39754030375468,67.4460512879059,89.85552764370557
Peg,677.0,112158.0,112748.0,18.57370797866707,76.01442671042834,86.33506576584715
Peg,109176.0,112158.0,112440.0,42.6458495238086,67.61967154777827,70.23981199845137
Peg,107354.0,112440.0,112158.0,27.998612225349103,71.8580432545532,80.93630903649459
Peg,677.0,112440.0,112158.0,20.78194300909652,75.37534682185323,84.93364531763973
Peg,112158.0,107354.0,109176.0,13.31663748871648,25.07251550206647,141.86646491233176
Peg,109410.0,112440.0,112748.0,5.951106982019925,75.05233120605682,99.13472842495857
Peg,112748.0,109410.0,109176.0,40.10040217479334,53.05395110136168,87.5175693696834
Peg,112748.0,107354.0,109410.0,39.23060839351799,55.80477066251717,85.964940785772
Peg,112440.0,109410.0,109176.0,38.970906989503966,47.102844119344034,94.55553096996336
Peg,112440.0,107354.0,109410.0,40.58913824560553,60.40584258411167,80.01383380375441
Peg,109410.0,107354.0,109176.0,32.91098968441055,57.47974586082883,89.95678346617719
Peg,109176.0,112748.0,112440.0,7.037961600283087,59.03432625018303,114.0232381955426
Peg,107354.0,112748.0,112440.0,4.601071921596505,59.904120031459385,115.6414694516438
Peg,677.0,112440.0,112748.0,2.20823503043251,31.59192062478379,146.31476291476025
Peg,112748.0,107354.0,109176.0,0.8697937812841618,1.674975198323621,177.47435283583928
Peg,112440.0,107354.0,109176.0,1.618231256105186,2.9260967232907484,175.4876855638505
Cas,8886.0,4427.0,6686.0,25.235510506685976,34.44588137013985,120.4493739309954
Cas,3179.0,8886.0,6686.0,8.887767338882108,12.96903469802764,158.25199193379666
Cas,746.0,8886.0,6686.0,16.393408662956166,34.61320542477875,129.30921504209613
Cas,8886.0,3179.0,4427.0,12.26647580865949,19.39764507546629,148.49287485157018
Cas,8886.0,746.0,4427.0,9.377694918095486,11.188986339784034,159.57126262465545
Cas,8886.0,746.0,3179.0,21.6441707267514,59.74112668355423,99.1072991648962
Cas,3179.0,6686.0,4427.0,28.28541241434788,37.80261800280136,114.04699348143134
Cas,746.0,6686.0,4427.0,5.2044223231774325,8.859841111108677,165.98285600518886
Cas,6686.0,746.0,3179.0,28.942776891699665,43.34771802059791,107.995066503778
Cas,746.0,4427.0,3179.0,48.55214034377309,51.93586252376659,79.70965408943175
Oct,70638.0,107089.0,112405.0,17.063318146726537,51.51108931991834,111.96049840385248
Tuc,2484.0,110130.0,114996.0,24.4420646787033,32.7587717371789,123.38183668813112
Tuc,1599.0,110130.0,114996.0,30.306630120471244,40.01981060059494,110.3101642715306
Tuc,110130.0,2484.0,1599.0,7.261038863415933,52.57661422372603,120.41579726545966
Tuc,114996.0,2484.0,1599.0,13.071672416600684,77.01867890243065,90.10916714498786
Hyi,9236.0,12394.0,11001.0,12.06783686683752,67.97257672706317,100.06797733727367
Hyi,17678.0,9236.0,11001.0,9.023908916409168,10.509958794800326,160.65607359624346
Hyi,2021.0,9236.0,11001.0,20.31458559763346,33.18982908262939,127.11821196457352
Hyi,17678.0,9236.0,12394.0,1.5447559220691165,1.5578780720386711,176.92742971556626
Hyi,2021.0,9236.0,12394.0,25.789535820446897,45.257665949467366,109.81208333611642
Hyi,9236.0,2021.0,17678.0,43.69978787743061,62.7540679254939,75.21912222368894
Hyi,17678.0,11001.0,12394.0,10.568664838482125,60.58809625897117,108.95485298850107
Hyi,2021.0,12394.0,11001.0,5.474950222814012,41.8395066090518,132.81381069815387
Hyi,2021.0,17678.0,11001.0,42.43948232786028,66.19521330727896,72.22571443918369
Hyi,2021.0,12394.0,17678.0,36.964532105046914,67.11534637944924,76.76387814576073
UMi,82080.0,11767.0,85822.0,5.705976988271002,6.716779337785936,167.6119991256796
UMi,77055.0,11767.0,85822.0,8.627134099202294,20.49542670431069,151.03405141464168
UMi,79822.0,11767.0,85822.0,4.428892386665191,12.368046194519174,163.31378765501086
UMi,75097.0,11767.0,85822.0,6.5050090257898985,25.78715322861958,147.9935155257102
UMi,72607.0,11767.0,85822.0,9.352196597119088,33.04018453814386,137.9215491944927
UMi,11767.0,77055.0,82080.0,13.778647366527668,24.0856892376234,142.36550392118792
UMi,11767.0,79822.0,82080.0,5.651266856736416,7.557198336273519,166.90127939790295
UMi,75097.0,11767.0,82080.0,14.6523747630157,19.07037389083649,146.73922463558793
UMi,72607.0,11767.0,82080.0,23.27781582097361,26.323405200361005,130.9490830546985
UMi,11767.0,79822.0,77055.0,8.127380509792998,40.42776379112668,131.68113539911803
UMi,11767.0,75097.0,77055.0,5.291726524307633,11.094216050564292,163.80922453287454
UMi,11767.0,72607.0,77055.0,12.544757833833332,35.05941156630818,132.799500638089
UMi,11767.0,75097.0,79822.0,13.419107034102236,38.14046752512477,129.00707954605485
UMi,11767.0,72607.0,79822.0,20.672138343626784,63.62506017230745,96.46032303494243
UMi,11767.0,75097.0,72607.0,7.253031309525536,40.33192951957077,132.75736184671706
UMi,77055.0,85822.0,82080.0,15.45855513842234,16.577947711037673,148.07148090945574
UMi,79822.0,85822.0,82080.0,3.128305949609408,4.298211470670927,172.60725638617228
UMi,75097.0,85822.0,82080.0,8.1473657372255,19.618483599969533,152.4452016238565
UMi,72607.0,85822.0,82080.0,13.925619223854769,29.690449931188063,136.65506004296634
UMi,85822.0,79822.0,77055.0,12.279736240370658,44.85665617779056,123.05400129991658
UMi,85822.0,75097.0,77055.0,3.040535888928674,4.589207024773338,172.43635863208104
UMi,85822.0,72607.0,77055.0,13.112502220148556,25.707214969189,141.426634737291
UMi,85822.0,75097.0,79822.0,15.32027212930281,31.63545849933514,133.43597193271847
UMi,85822.0,72607.0,79822.0,25.392238460520748,54.27286357518897,100.88921542160575
UMi,85822.0,75097.0,72607.0,10.071966331219498,46.83693854535899,123.40516524959956
UMi,82080.0,79822.0,77055.0,24.535775476719223,47.98496212739683,107.59544616149606
UMi,75097.0,82080.0,77055.0,3.5581587124432126,4.373720714396051,172.10508622951656
UMi,82080.0,72607.0,77055.0,11.416420866488233,11.781595745333911,156.88518987571624
UMi,82080.0,75097.0,79822.0,20.162054762320377,23.4880927621096,136.5642778823247
UMi,82080.0,72607.0,79822.0,35.95219634320927,40.34724435133458,104.01752137121323
UMi,82080.0,75097.0,72607.0,15.790141580890886,54.98430428258502,109.47954602574488
UMi,75097.0,77055.0,79822.0,27.04625147455718,64.50964006801365,88.57931575492618
UMi,72607.0,79822.0,77055.0,28.56564860599749,56.0325592438132,95.51936396279686
UMi,77055.0,75097.0,72607.0,31.00972389478512,51.42614557013581,97.69795028040971
UMi,79822.0,72607.0,75097.0,32.546756511115035,69.13230167441354,78.47239704469123
Eri,21594.0,23875.0,23972.0,15.51803040814274,42.858873699083205,121.88046454019202
Eri,21594.0,22701.0,23972.0,32.0270029345156,72.42820794397883,75.96010555097727
Eri,21594.0,22109.0,23972.0,45.18242836762786,55.80793894462381,79.66067939520327
Eri,21444.0,21594.0,23972.0,53.74924392042941,57.07995445759523,69.92601582991142
Eri,21594.0,23875.0,22701.0,16.508972526372688,46.34869713021103,117.4205427679387
Eri,21594.0,23875.0,22109.0,29.664397959485584,70.1174638180818,80.78563134242904
Eri,21594.0,23875.0,21444.0,41.56192404945266,64.26554921050601,74.91820089782239
Eri,21594.0,22109.0,22701.0,13.155425433111189,49.08086617253317,117.97583926288463
Eri,21594.0,21444.0,22701.0,25.052951523079624,60.53455331667583,94.79912492661914
Eri,17378.0,22701.0,21594.0,32.784925180413225,52.94472281155163,95.45768188861013
Eri,21594.0,22109.0,21444.0,11.897526089967332,78.31788829440833,90.00473093371653
Eri,17378.0,22109.0,21594.0,41.83091369053001,57.24821366258223,82.30225645549767
Eri,16537.0,22109.0,21594.0,36.28067549316326,60.98353690366516,84.3714640954966
Eri,17378.0,21444.0,21594.0,45.092695876106205,65.78505259302653,70.40473036553014
Eri,16537.0,21444.0,21594.0,38.63438561559252,70.42160266494422,72.4739380055292
Eri,21594.0,16537.0,17378.0,2.069207639999036,11.409613314740046,166.59521122208102
Eri,21594.0,16611.0,17378.0,45.06821412821989,55.88814223890178,80.5277343040636
Eri,21594.0,17651.0,17378.0,55.45154991934253,59.65696739067239,66.42932159189625
Eri,21594.0,16611.0,16537.0,42.999006488221205,68.09141098483677,70.59013697178723
Eri,21594.0,16537.0,17651.0,53.38234227934368,58.38419776967431,69.99616413572046
Eri,21594.0,16611.0,17651.0,10.383335791121787,51.70763719354199,118.30863975877676
Eri,16611.0,21594.0,21393.0,58.929189093080815,60.06220837498659,63.10232331564509
Eri,21594.0,20535.0,16611.0,53.475196335255966,55.101027389271295,73.803477464419
Eri,21594.0,21393.0,17651.0,49.67887258386413,61.20096953043981,70.75224723673135
Eri,21594.0,20535.0,17651.0,43.091860544133375,49.57739674271262,89.12358637726938
Eri,21594.0,20535.0,21393.0,6.587012039731501,25.862638275017986,147.87309873032342
Eri,22701.0,23972.0,23875.0,44.99233482395991,45.92035898921456,89.20757082929404
Eri,22109.0,23972.0,23875.0,24.977692397806123,42.219785144990034,112.97633751716292
Eri,21444.0,23972.0,23875.0,21.168956977392984,51.95444871028093,107.12442290958852
Eri,23972.0,22109.0,22701.0,3.700573844215096,6.7270727720683485,169.59595279316756
Eri,23972.0,21444.0,22701.0,6.034089721065268,6.785309396244038,167.22733287060092
Eri,23972.0,21444.0,22109.0,9.73466356529108,36.25548701328681,134.1258272390333
Eri,23875.0,22109.0,22701.0,23.76876668786615,31.70476516988801,124.60361796919288
Eri,21444.0,23875.0,22701.0,14.383647581144434,17.9168520802935,147.7803323054456
Eri,23875.0,21444.0,22109.0,5.851914607577505,15.086530035899091,159.10351963683226
Eri,22701.0,21444.0,22109.0,23.17671433626116,29.47017761703596,127.39875446695328
Eri,17378.0,22701.0,22109.0,9.045988510115851,65.03111645132718,106.32907983512052
Eri,17378.0,22701.0,21444.0,12.307770695692554,41.85440211506631,126.3196059097038
Eri,17378.0,22109.0,21444.0,3.261782185576511,21.06967463182661,155.7897835267442
Eri,16537.0,22109.0,21444.0,2.3537101224292654,17.33435139074486,160.42633359865894
Eri,22109.0,16537.0,17378.0,3.7353232410830257,24.87106217841993,151.57387508739427
Eri,21444.0,16537.0,17378.0,4.636550071917679,27.224772300848223,148.31209290181832
Eri,15197.0,17378.0,16537.0,0.4527271233785748,0.7539382591685033,178.79534321774003
Eri,13701.0,17378.0,16537.0,0.941880534293496,3.308177385668937,175.7649012645331
Eri,12843.0,17378.0,16537.0,6.51762581367001,40.26098406888947,133.46238987278156
Eri,14146.0,17378.0,16537.0,8.321314373937929,62.753248172225845,109.26424830435845
Eri,15474.0,17378.0,16537.0,11.129137615714589,71.9191097040184,97.23499141266925
Eri,16611.0,16537.0,17378.0,12.203268745935018,81.99975028652814,86.06747691801587
Eri,17651.0,16537.0,17378.0,10.339196745047866,69.79381108441598,100.16588963018206
Eri,17378.0,13701.0,15197.0,4.0621156447765685,5.784152576442913,170.20255685421668
Eri,12843.0,17378.0,15197.0,21.53348382114015,41.014922328026,118.10207256434364
Eri,14146.0,17378.0,15197.0,24.02938711195481,63.50718643136302,93.37148461911268
Eri,15474.0,17378.0,15197.0,30.385334688308976,72.6730479631553,77.69975901289351
Eri,16611.0,15197.0,17378.0,30.515546947250748,63.38540003942423,86.82141517715233
Eri,17651.0,15197.0,17378.0,24.69314382587986,55.18347579395397,100.91982788931932
Eri,17378.0,12843.0,13701.0,36.95280668324693,43.72345570359696,100.33130093093294
Eri,14146.0,17378.0,13701.0,42.61271074404058,59.44507078658392,79.42181712261531
Eri,15474.0,13701.0,17378.0,50.565562940455486,62.07763176374886,68.61093231837619
Eri,16611.0,13701.0,17378.0,47.83819267333108,50.621199626653,82.75929953237285
Eri,17651.0,13701.0,17378.0,38.31900446312994,46.19225932343748,96.8577122445401
Eri,17378.0,14146.0,12843.0,22.492264103336893,76.23331253815348,82.20872133329745
Eri,17378.0,12843.0,15474.0,31.65812563512912,53.02067712999214,96.32818444131308
Eri,17378.0,12843.0,16611.0,45.80649284912571,47.08227933185255,88.36678554585222
Eri,12843.0,17378.0,17651.0,50.685317941974375,59.90490556129267,71.10904501756887
Eri,17378.0,14146.0,15474.0,9.165861531792014,28.708269034614023,142.43709275087994
Eri,17378.0,14146.0,16611.0,23.314228745788142,39.33013145032937,118.06066346396838
Eri,17378.0,14146.0,17651.0,37.41264145795543,53.28318320539993,90.51606624475892
Eri,17378.0,15474.0,16611.0,14.14836721399672,62.17345323597234,104.019222391384
Eri,17378.0,17651.0,15474.0,28.246779926163587,74.22969038100001,78.26245829612999
Eri,17378.0,17651.0,16611.0,14.098412712166091,58.651672368100925,107.59577943244696
Eri,13701.0,16537.0,15197.0,4.842272042148278,5.439755517600762,169.7498297308711
Eri,12843.0,16537.0,15197.0,15.01585800746993,47.74226690939288,117.64934544098844
Eri,14146.0,16537.0,15197.0,15.708072738016847,71.94040847781721,92.91875749575736
Eri,15474.0,15197.0,16537.0,19.256197072594407,77.24703188953863,83.96966536950553
Eri,16611.0,15197.0,16537.0,18.31227820131586,62.93267291606953,99.20490649564616
Eri,17651.0,15197.0,16537.0,14.353947080832045,54.73074867059879,111.41084569775968
Eri,12843.0,16537.0,13701.0,37.20582988992717,42.30251139178392,101.27318146522136
Eri,14146.0,16537.0,13701.0,34.29139637010312,66.50065296020776,80.36369765690378
Eri,15474.0,13701.0,16537.0,39.436425324740966,63.0195122980376,78.52990985189642
Eri,16611.0,13701.0,16537.0,35.6349239273965,51.56308016094215,93.76515097803652
Eri,17651.0,13701.0,16537.0,27.97980771808237,47.13413985772645,105.9710901801498
Eri,16537.0,14146.0,12843.0,24.19814156842398,67.91199816421582,88.72634714696748
Eri,16537.0,12843.0,15474.0,36.22739846011272,59.53830294366231,85.1990468255983
Eri,16537.0,12843.0,16611.0,51.46263958625314,53.59990514552291,76.16351679991718
Eri,12843.0,17651.0,16537.0,57.20294375564458,60.76984827252089,63.66857878836579
Eri,16537.0,14146.0,15474.0,12.02925689168874,37.02958340855233,131.3079551351646
Eri,16537.0,14146.0,16611.0,27.26449801782885,47.65144582426799,105.85739471803262
Eri,16537.0,14146.0,17651.0,39.47043721994182,61.6044975793379,80.17686949971082
Eri,16537.0,15474.0,16611.0,15.235241126140425,73.30259085168791,91.81595364544872
Eri,16537.0,17651.0,15474.0,27.441180328253196,63.89049363595221,89.39159591184486
Eri,16537.0,17651.0,16611.0,12.2059392021123,48.31247562305284,119.7990481783816
Eri,12843.0,15197.0,13701.0,22.189971882456472,52.10048428987108,106.11545350737724
Eri,14146.0,15197.0,13701.0,18.58332363208567,76.83107223510184,85.20596969905982
Eri,15474.0,13701.0,15197.0,20.180228252146502,67.86178434019322,92.50279784132108
Eri,16611.0,13701.0,15197.0,17.32264572608028,56.405352203097536,106.81715681478974
Eri,17651.0,13701.0,15197.0,13.625860637249769,51.97641189988186,115.01908106026048
Eri,15197.0,14146.0,12843.0,24.73058794523073,52.20392542619858,103.74220515443773
Eri,15197.0,15474.0,12843.0,40.402313551449694,65.9428497530039,74.55416095113249
Eri,15197.0,16611.0,12843.0,54.71667252491861,57.85123859860124,68.61576315299305
Eri,17651.0,15197.0,12843.0,46.41590119168863,62.91859677038879,72.21880176311481
Eri,15197.0,14146.0,15474.0,15.671725606218995,52.73765614656908,112.05175806257114
Eri,15197.0,14146.0,16611.0,29.98608457968754,63.35951856228501,87.5451165167167
Eri,15197.0,17651.0,14146.0,38.18800882515787,65.82292241887839,77.31257031735521
Eri,15197.0,16611.0,15474.0,14.31435897346873,73.50367544413226,92.5587879242822
Eri,15197.0,17651.0,15474.0,22.516283218938987,49.536546555119735,108.64779298443965
Eri,15197.0,17651.0,16611.0,8.201924245469563,33.95852854221918,138.11132637969996
Eri,13701.0,14146.0,12843.0,20.909483808317603,33.62060179411305,125.93217703689416
Eri,13701.0,15474.0,12843.0,38.25366916718402,45.76262150085745,96.74413283358912
Eri,16611.0,13701.0,12843.0,40.52859287252095,49.710101304279824,90.80573503544969
Eri,17651.0,13701.0,12843.0,32.790040554438605,54.13904160749494,94.40877364557166
Eri,13701.0,14146.0,15474.0,17.344185358866277,71.32097977865514,91.8715298104242
Eri,13701.0,16611.0,14146.0,28.800617495961728,70.22247079063612,81.94284219437093
Eri,13701.0,17651.0,14146.0,33.22955779917706,52.19706178162823,95.89589394944126
Eri,13701.0,16611.0,15474.0,11.456432137095716,56.18102971805226,112.73901617642832
Eri,13701.0,17651.0,15474.0,15.885372440310896,35.91068591786941,128.82802123658644
Eri,13701.0,17651.0,16611.0,4.428940303214209,20.33266790496585,155.43397210578436
Eri,12843.0,15474.0,14146.0,29.18804420330508,46.10890830956728,104.94158157276745
Eri,16611.0,12843.0,14146.0,29.693877918114776,35.12644200144377,115.56344398848478
Eri,17651.0,12843.0,14146.0,19.407021227189503,31.52340339132252,129.51649574355423
Eri,12843.0,16611.0,15474.0,5.938397798139943,15.652436845529436,158.501637677287
Eri,12843.0,17651.0,15474.0,2.335359188018494,3.120645363430206,174.59064273744474
Eri,12843.0,17651.0,16611.0,3.6030386101196794,12.45737264946115,164.0374350217106
Eri,14146.0,16611.0,15474.0,10.621862415719011,14.041441072585942,155.38945401314174
Eri,17651.0,14146.0,15474.0,16.286375863759535,24.5749141707861,139.3004489529883
Eri,20042.0,14146.0,15474.0,12.632871530277304,60.34793876191674,107.66567540221276
Eri,17874.0,14146.0,15474.0,15.850423897296588,78.22063047936214,86.53575299655888
Eri,17797.0,14146.0,15474.0,14.895316809955755,81.88446626972119,83.8715063368977
Eri,13847.0,15474.0,14146.0,11.95644246514466,51.41797714925151,117.19768850829486
Eri,12486.0,15474.0,14146.0,10.022428194105212,41.5230764695751,128.96012331828038
Eri,14146.0,17651.0,16611.0,13.953051755068191,31.86439387665408,134.3435571035915
Eri,20042.0,14146.0,16611.0,21.808947782383417,49.72607634620046,109.43803477422196
Eri,17874.0,14146.0,16611.0,27.917192042779277,67.5987680636466,85.46808855612545
Eri,17797.0,14146.0,16611.0,26.16898667182821,71.26260385400572,83.63826833691468
